furniture, ,"('the crayon be right here why do we use the crayon', 'Investigator')","[0, 'the crayon be right here why do we use the crayon']",crayon,29.9862420172899,male,Clark
toy, ,"('the wind blow it oh yeah think we should play with this ball', 'Investigator')","[0, 'the wind blow it oh yeah think we should play with this ball']",ball,29.5262736401158,male,Clark
toy, ,"('you wanna play with the ball', 'Investigator')","[0, 'you wanna play with the ball']",ball,30.1977453335797,male,Clark
furniture, ,"('no we do ever throw ball in the street because car go in the street', 'Investigator')","[0, 'no we do ever throw ball in the street because car go in the street']",car,29.5262736401158,male,Clark
furniture, ,"('it mash yeah well you pound so hard on it that it mash because crayon be pretty soft', 'Investigator')","[0, 'it mash yeah well you pound so hard on it that it mash because crayon be pretty soft']",crayon,29.9862420172899,male,Clark
toy, ,"('no well you know what though you can probable come back here sometime and play with the ball', 'Investigator')","[0, 'no well you know what though you can probable come back here sometime and play with the ball']",ball,30.1977453335797,male,Clark
clothes, ,"('oh he get his shoe in the cubby oh wonder where the cubby be wonder why he not wear his shoe do you get to take your shoe off at school', 'Investigator')","[0, 'oh he get his shoe in the cubby oh wonder where the cubby be wonder why he not wear his shoe do you get to take your shoe off at school']",shoe,27.69050699193,male,Clark
clothes, ,"('you do have_to wear shoe at school', 'Investigator')","[0, 'you do have_to wear shoe at school']",shoe,27.69050699193,male,Clark
furniture, ,"('yes well they can use that car anymore can they', 'Mother')","[0, 'yes well they can use that car anymore can they']",car,30.8876978993408,male,Clark
furniture, ,"('and there a lady in the car and she let them use her car', 'Mother')","[0, 'and there a lady in the car and she let them use her car']",car,30.8876978993408,male,Clark
clothes, ,"('oh he want to wear the hat to work', 'Investigator')","[0, 'oh he want to wear the hat to work']",hat,29.7562578287028,male,Clark
clothes, ,"('but they all wear hat too see', 'Investigator')","[0, 'but they all wear hat too see']",hat,29.7562578287028,male,Clark
furniture, ,"('yeah that because your door open now watch', 'Investigator')","[0, 'yeah that because your door open now watch']",door,30.1977453335797,male,Clark
furniture, ,"('see that why he mad he mad because this dog smash into his car he crash it all up see it all crash up', 'Investigator')","[0, 'see that why he mad he mad because this dog smash into his car he crash it all up see it all crash up']",dog,29.7562578287028,male,Clark
toy, ,"('she play with a doll', 'Investigator')","[0, 'she play with a doll']",doll,29.2962894515288,male,Clark
toy, ,"('he play with a car see', 'Investigator')","[0, 'he play with a car see']",car,29.2962894515288,male,Clark
vehicle, ,"('we go to the board walk and Shem and his daddy ride on the ski lift thing that go all the way up and on the board walk and we go to the train at roar camp and ride on the train the steam train', 'Mother')","[0, 'we go to the board walk and Shem and his daddy ride on the ski lift thing that go all the way up and on the board walk and we go to the train at roar camp and ride on the train the steam train']",train,29.9862420172899,male,Clark
furniture, ,"('because their ball be hit it', 'Investigator')","[0, 'because their ball be hit it']",ball,29.2962894515288,male,Clark
food, ,"('yeah person be look at him while he eat a cake in the this be a umbrella right', 'Investigator')","[0, 'yeah person be look at him while he eat a cake in the this be a umbrella right']",cake,29.5262736401158,male,Clark
furniture, ,"('oh that mean that the be on because the car be gonna turn', 'Investigator')","[0, 'oh that mean that the be on because the car be gonna turn']",car,32.6577547793589,male,Clark
food, ,"('I like to eat cake in the tub laugh the cat you should try it sometime laugh the cat as he sit', 'Investigator')","[0, 'I like to eat cake in the tub laugh the cat you should try it sometime laugh the cat as he sit']",cake,29.5262736401158,male,Clark
food, ,"('I can have you in here eat cake like a pig', 'Investigator')","[0, 'I can have you in here eat cake like a pig']",cake,29.5262736401158,male,Clark
furniture, ,"('one dog up on a house three dog down in the water', 'Investigator')","[0, 'one dog up on a house three dog down in the water']",dog,29.7562578287028,male,Clark
furniture, ,"('his knee hurt because his bed be too small', 'Investigator')","[0, 'his knee hurt because his bed be too small']",bed,32.4934803589396,male,Clark
furniture, ,"('see she know that they be able to use that bed for the new baby', 'Investigator')","[0, 'see she know that they be able to use that bed for the new baby']",bed,32.4934803589396,male,Clark
clothes, ,"('she knit him a long sweater that he could wear a sweater that will just fit on him', 'Investigator')","[0, 'she knit him a long sweater that he could wear a sweater that will just fit on him']",sweater,31.3291854042177,male,Clark
food, ,"('do you want to eat some orange', 'Mother')","[0, 'do you want to eat some orange']",orange,34.4606665434609,male,Clark
toy, ,"('you gonna play a game', 'Investigator')","[0, 'you gonna play a game']",game,31.8548635495595,male,Clark
clothes, ,"('Cricter also have a warm comfort bed there he will dream happy under his palm tree see there he wear his sweater and what else be he wear', 'Investigator')","[0, 'Cricter also have a warm comfort bed there he will dream happy under his palm tree see there he wear his sweater and what else be he wear']",sweater,31.3291854042177,male,Clark
toy, ,"('they play chicken', 'Investigator')","[0, 'they play chicken']",chicken,29.7562578287028,male,Clark
toy, ,"('they play chicken', 'Investigator')","[0, 'they play chicken']",chicken,29.7562578287028,male,Clark
toy, ,"('dog at play play dog play', 'Investigator')","[0, 'dog at play play dog play']",dog,29.7562578287028,male,Clark
clothes, ,"('I guess I good not wear a hat anymore huh', 'Investigator')","[0, 'I guess I good not wear a hat anymore huh']",hat,35.0335735846732,male,Clark
toy, ,"('play dog play', 'Investigator')","[0, 'play dog play']",dog,29.7562578287028,male,Clark
toy, ,"('play dog play', 'Investigator')","[0, 'play dog play']",dog,29.7562578287028,male,Clark
toy, ,"('what do you play with those ball', 'Investigator')","[0, 'what do you play with those ball']",ball,35.0335735846732,male,Clark
toy, ,"('he play with the ball', 'Investigator')","[0, 'he play with the ball']",ball,29.7562578287028,male,Clark
food, ,"('fasten your seat belt', 'Investigator')","[0, 'fasten your seat belt']",belt,34.0664079344545,male,Clark
furniture, ,"('maybe we all out_of pamper well maybe we just have_to use regular diaper', 'Investigator')","[0, 'maybe we all out_of pamper well maybe we just have_to use regular diaper']",diaper,31.8548635495595,male,Clark
clothes, ,"('do mother cat wear fancy hat', 'Investigator')","[0, 'do mother cat wear fancy hat']",hat,32.6577547793589,male,Clark
furniture, ,"('because the cat in the hat be do some strange trick', 'Investigator')","[0, 'because the cat in the hat be do some strange trick']",cat,35.0335735846732,male,Clark
toy, ,"('do play with those button', 'Father')","[0, 'do play with those button']",button,34.4606665434609,male,Clark
clothes, ,"('you wear your pajamas', 'Investigator')","[0, 'you wear your pajamas']",pajamas,32.4934803589396,male,Clark
food, ,"('that in this book that he be eat the cake in the tub', 'Investigator')","[0, 'that in this book that he be eat the cake in the tub']",cake,35.0335735846732,male,Clark
food, ,"('do you eat cake in the tub', 'Investigator')","[0, 'do you eat cake in the tub']",cake,35.0335735846732,male,Clark
food, ,"('wait a second that silly cat be on the kitchen table eat the cracker', 'Investigator')","[0, 'wait a second that silly cat be on the kitchen table eat the cracker']",cracker,31.3291854042177,male,Clark
food, ,"('but I like to eat cake in a tub laugh the cat', 'Investigator')","[0, 'but I like to eat cake in a tub laugh the cat']",cake,35.0335735846732,male,Clark
food, ,"('I can have you in here eat cake like a pig', 'Investigator')","[0, 'I can have you in here eat cake like a pig']",cake,35.0335735846732,male,Clark
food, ,"('the porter change their seat into bed', 'Investigator')","[0, 'the porter change their seat into bed']",bed,34.0664079344545,male,Clark
toy, ,"('how do it how do you play this game', 'Investigator')","[0, 'how do it how do you play this game']",game,36.4278527279821,male,Clark
clothes, ,"('you want me to wear another hat', 'Investigator')","[0, 'you want me to wear another hat']",hat,35.9206554549375,male,Clark
vehicle, ,"('Shem go to ride in the truck with Kevin on Kevin move day', 'Mother')","[0, 'Shem go to ride in the truck with Kevin on Kevin move day']",truck,36.4278527279821,male,Clark
toy, ,"('Anna want to play with the book', 'Investigator')","[0, 'Anna want to play with the book']",book,35.329267541428,male,Clark
vehicle, ,"('because Shem and Kevin will not be able to ride in the truck if there no', 'Mother')","[0, 'because Shem and Kevin will not be able to ride in the truck if there no']",truck,36.4278527279821,male,Clark
toy, ,"('too wet to go out and too cold to play ball', 'Investigator')","[0, 'too wet to go out and too cold to play ball']",ball,35.0335735846732,male,Clark
toy, ,"('you wanna play with the ball', 'Mother')","[0, 'you wanna play with the ball']",ball,14.164561900655,male,NewEngland
toy, ,"('wanna play with the ball', 'Mother')","[0, 'wanna play with the ball']",ball,14.164561900655,male,NewEngland
food, ,"('well sometimes dog eat cookie', 'Investigator')","[0, 'well sometimes dog eat cookie']",cookie,38.0664900716647,male,Clark
food, ,"('do you eat that crayon', 'Mother')","[0, 'do you eat that crayon']",crayon,13.4602353231073,male,NewEngland
clothes, ,"('one wear a point hat approach Babar and make a interminable long speech while another wear a hat shape like a mushroom smile nearby', 'Investigator')","[0, 'one wear a point hat approach Babar and make a interminable long speech while another wear a hat shape like a mushroom smile nearby']",hat,36.1650136553112,male,Clark
toy, ,"('wanna play with the ball', 'Mother')","[0, 'wanna play with the ball']",ball,13.8544939321136,female,NewEngland
toy, ,"('wanna play with the ball', 'Mother')","[0, 'wanna play with the ball']",ball,14.164561900655,male,NewEngland
toy, ,"('wanna sit down and play with the ball', 'Mother')","[0, 'wanna sit down and play with the ball']",ball,14.164561900655,male,NewEngland
toy, ,"('want to play with the ball some more', 'Mother')","[0, 'want to play with the ball some more']",ball,14.164561900655,male,NewEngland
toy, ,"('and then you and me and Robin can play a game', 'Investigator')","[0, 'and then you and me and Robin can play a game']",game,36.4278527279821,male,Clark
toy, ,"('wanna play another game', 'Mother')","[0, 'wanna play another game']",game,13.8544939321136,female,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.1317070165712,female,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.1317070165712,female,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.1317070165712,female,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.1317070165712,female,NewEngland
toy, ,"('wanna play with the ball', 'Mother')","[0, 'wanna play with the ball']",ball,13.8544939321136,female,NewEngland
toy, ,"('wanna play another game', 'Mother')","[0, 'wanna play another game']",game,13.8544939321136,female,NewEngland
food, ,"('eat a apple', 'Investigator')","[0, 'eat a apple']",apple,35.9206554549375,male,Clark
furniture, ,"('want Mama to use the orange', 'Mother')","[0, 'want Mama to use the orange']",orange,14.164561900655,male,NewEngland
toy, ,"('you rather play with the ball than anything huh', 'Mother')","[0, 'you rather play with the ball than anything huh']",ball,13.4273804390234,female,NewEngland
toy, ,"('wanna play with the ball again', 'Mother')","[0, 'wanna play with the ball again']",ball,14.0331423643196,male,NewEngland
food, ,"('be you eat potato chip', 'Investigator')","[0, 'be you eat potato chip']",potato,37.4278732622846,male,Clark
toy, ,"('yeah we play with the ball in a minute but let play with the towel for a second', 'Mother')","[0, 'yeah we play with the ball in a minute but let play with the towel for a second']",ball,13.4273804390234,female,NewEngland
toy, ,"('wanna play another game', 'Mother')","[0, 'wanna play another game']",game,13.8544939321136,female,NewEngland
food, ,"('but the Shem can only eat potato chip', 'Investigator')","[0, 'but the Shem can only eat potato chip']",potato,37.4278732622846,male,Clark
food, ,"('I not gonna do anything I just like to eat potato chip', 'Investigator')","[0, 'I not gonna do anything I just like to eat potato chip']",potato,37.4278732622846,male,Clark
food, ,"('what a great duck', 'Mother')","[0, 'what a great duck']",duck,13.8873488161975,female,NewEngland
furniture, ,"('because this door open', 'Investigator')","[0, 'because this door open']",door,36.1650136553112,male,Clark
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,14.0659972484035,male,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,14.6245302778291,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,14.0659972484035,male,NewEngland
toy, ,"('can you play with the duck', 'Mother')","[0, 'can you play with the duck']",duck,14.3288363210744,female,NewEngland
food, ,"('you gonna eat the ball huh', 'Mother')","[0, 'you gonna eat the ball huh']",ball,14.2959814369905,male,NewEngland
toy, ,"('you do wanna play ball', 'Mother')","[0, 'you do wanna play ball']",ball,14.4274009733259,male,NewEngland
food, ,"('what a great duck', 'Mother')","[0, 'what a great duck']",duck,13.8873488161975,female,NewEngland
toy, ,"('we do want to play ball any more', 'Mother')","[0, 'we do want to play ball any more']",ball,14.3288363210744,male,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.2959814369905,female,NewEngland
food, ,"('Rachel eat the ball', 'Mother')","[0, 'Rachel eat the ball']",ball,14.1317070165712,female,NewEngland
food, ,"('do eat the crayon', 'Mother')","[0, 'do eat the crayon']",crayon,14.2959814369905,female,NewEngland
toy, ,"('you want to play with the chair', 'Mother')","[0, 'you want to play with the chair']",chair,13.8873488161975,female,NewEngland
food, ,"('do eat the crayon draw', 'Mother')","[0, 'do eat the crayon draw']",crayon,14.2959814369905,female,NewEngland
toy, ,"('we suppose to play with the ball right now', 'Mother')","[0, 'we suppose to play with the ball right now']",ball,13.8873488161975,female,NewEngland
toy, ,"('you wanna play with the ball', 'Mother')","[0, 'you wanna play with the ball']",ball,14.4274009733259,male,NewEngland
toy, ,"('okay now I think that we play another game', 'Investigator')","[0, 'okay now I think that we play another game']",game,36.4278527279821,male,Clark
toy, ,"('play ball with Mommy', 'Mother')","[0, 'play ball with Mommy']",ball,14.6245302778291,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,14.6245302778291,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,14.0659972484035,male,NewEngland
toy, ,"('do wanna play ball today', 'Mother')","[0, 'do wanna play ball today']",ball,14.6245302778291,female,NewEngland
food, ,"('look at this neat car', 'Mother')","[0, 'look at this neat car']",car,14.1974167847389,male,NewEngland
vehicle, ,"('where do you ride horse', 'Investigator')","[0, 'where do you ride horse']",horse,37.4278732622846,male,Clark
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('do you want to play with the ball', 'Mother')","[0, 'do you want to play with the ball']",ball,14.3945460892421,male,NewEngland
toy, ,"('you gonna play with the ball', 'Mother')","[0, 'you gonna play with the ball']",ball,14.3288363210744,female,NewEngland
toy, ,"('you do wanna play with the ball', 'Mother')","[0, 'you do wanna play with the ball']",ball,14.3288363210744,female,NewEngland
toy, ,"('wanna play ball', 'Mother')","[0, 'wanna play ball']",ball,14.1974167847389,male,NewEngland
toy, ,"('wanna play ball', 'Mother')","[0, 'wanna play ball']",ball,14.1974167847389,male,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('come play with the ball', 'Mother')","[0, 'come play with the ball']",ball,14.1974167847389,male,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
food, ,"('we do eat crayon', 'Mother')","[0, 'we do eat crayon']",crayon,13.8873488161975,female,NewEngland
food, ,"('we do eat crayon', 'Mother')","[0, 'we do eat crayon']",crayon,13.8873488161975,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
food, ,"('what a great ball', 'Mother')","[0, 'what a great ball']",ball,14.3288363210744,male,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
toy, ,"('play ball', 'Mother')","[0, 'play ball']",ball,15.4274215076285,female,NewEngland
food, ,"('no no no we do eat book either', 'Mother')","[0, 'no no no we do eat book either']",book,13.8873488161975,female,NewEngland
food, ,"('we do eat book or crayon', 'Mother')","[0, 'we do eat book or crayon']",book,13.8873488161975,female,NewEngland
food, ,"('be you eat that book', 'Mother')","[0, 'be you eat that book']",book,13.8873488161975,female,NewEngland
food, ,"('do eat that book', 'Mother')","[0, 'do eat that book']",book,13.8873488161975,female,NewEngland
food, ,"('do eat that book', 'Mother')","[0, 'do eat that book']",book,13.8873488161975,female,NewEngland
food, ,"('you can eat this crayon', 'Mother')","[0, 'you can eat this crayon']",crayon,13.8873488161975,female,NewEngland
toy, ,"('it time to play with the book', 'Mother')","[0, 'it time to play with the book']",book,14.1317070165712,female,NewEngland
toy, ,"('I know you want to play with the crayon but it time to play with the book now', 'Mother')","[0, 'I know you want to play with the crayon but it time to play with the book now']",book,14.1317070165712,female,NewEngland
toy, ,"('I know you want to play with the crayon but it time to play with the book now', 'Mother')","[0, 'I know you want to play with the crayon but it time to play with the book now']",crayon,14.1317070165712,female,NewEngland
food, ,"('you do eat crayon', 'Mother')","[0, 'you do eat crayon']",crayon,14.3288363210744,female,NewEngland
toy, ,"('we can play with the crayon right now', 'Mother')","[0, 'we can play with the crayon right now']",crayon,14.1317070165712,female,NewEngland
toy, ,"('how do you play this game', 'Investigator')","[0, 'how do you play this game']",game,36.1650136553112,male,Clark
